Номер варианта;ID;INCOME_BASE_TYPE;CREDIT_PURPOSE;INSURANCE_FLAG;DTI;SEX;FULL_AGE_CHILD_NUMBER;DEPENDANT_NUMBER;EDUCATION;EMPL_TYPE;EMPL_SIZE;BANKACCOUNT_FLAG;Period_at_work;age;EMPL_PROPERTY;EMPL_FORM;FAMILY_STATUS;max90days;max60days;max30days;max21days;max14days;avg_num_delay;if_zalog;num_AccountActive180;num_AccountActive90;num_AccountActive60;Active_to_All_prc;numAccountActiveAll;numAccountClosed;sum_of_paym_months;all_credits;Active_not_cc;own_closed;min_MnthAfterLoan;max_MnthAfterLoan;dlq_exist;thirty_in_a_year;sixty_in_a_year;ninety_in_a_year;thirty_vintage;sixty_vintage;ninety_vintage
9;1026349;2НДФЛ;Покупка недвижимости/ строительство;1;0.19;мужской;0;0;высшее;вспомогательный персонал;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1026369;2НДФЛ;Ремонт;0;0.35;женский;0;0;высшее;вспомогательный персонал;>250;1;10;48;Торговля;ООО;холост / не замужем;1;1;1;1;1;0.0277777778;0;0;0;0;0.3333333333;2;4;70;6;1;0;8;65;1;1;0;0;0;0;0
9;1026389;2НДФЛ;Ремонт;0;;мужской;0;0;второе высшее;другое;;1;36;27;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1026409;Поступление зарплаты на счет;Лечение;1;0.5;женский;0;0;Высшее/Второе высшее/Ученая степень;специалист;>=100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1026429;Поступление зарплаты на счет;Ремонт;1;0.55;женский;1;0;среднее;вспомогательный персонал;>250;0;46;41;Информационные технологии;ЗАО;холост / не замужем;1;1;1;1;1;0.0606060606;0;0;0;0;0;0;3;31;3;0;2;19;25;1;0;0;0;0;0;0
9;1026449;2НДФЛ;Ремонт;1;;женский;0;0;высшее;другое;;1;37;26;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1026469;Поступление зарплаты на счет;Ремонт;1;0.27;мужской;1;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;109;33;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1026489;2НДФЛ;Ремонт;0;0.46;мужской;0;0;высшее;менеджер среднего звена;>250;0;17;28;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1026509;Форма банка (без печати работодателя);Ремонт;1;0.53;мужской;1;0;высшее;специалист;>250;0;48;34;Наука;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1026529;Поступление зарплаты на счет;Покупка автомобиля;0;0.53;женский;0;0;среднее-специальное;вспомогательный персонал;>250;0;7;29;Другое;ООО;женат / замужем;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1026549;Поступление зарплаты на счет;Покупка бытовой техники;1;0.46;женский;1;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1026569;Поступление зарплаты на счет;Покупка автомобиля;0;0.25;мужской;1;0;высшее;специалист;>250;1;76;34;Торговля;ЗАО;повторный брак;2;2;0;0;0;0;1;1;0;0;0.5;2;2;25;4;2;0;3;91;0;0;0;0;0;0;0
9;1026589;Поступление зарплаты на счет;Покупка недвижимости/ строительство;0;0.45;женский;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;167;47;Информационные технологии;ОАО;холост / не замужем;6;4;2;2;0;0;1;1;1;0;1;2;0;7;2;1;0;2;10;0;0;0;0;0;0;0
9;1026609;Форма банка (без печати работодателя);Ремонт;0;0.28;мужской;0;0;незаконченное высшее;менеджер высшего звена;>250;0;80;46;Торговля;ООО;женат / замужем;1;0;0;0;0;0.0065789474;0;0;0;0;0.7142857143;5;2;151;7;2;1;13;80;1;0;0;0;0;0;0
9;1026629;Форма банка (без печати работодателя);Покупка автомобиля;1;0.39;мужской;0;0;среднее-специальное;менеджер среднего звена;< 50;0;93;46;Транспорт;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1026649;Поступление зарплаты на счет;Ремонт;1;0.35;мужской;1;0;среднее;рабочий;>250;0;101;33;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1026669;Поступление зарплаты на счет;Ремонт;0;0.34;женский;1;0;высшее;специалист;>=200;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1026689;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.49;мужской;1;0;среднее-специальное;вспомогательный персонал;>250;1;7;42;Другое;ООО;разведен / разведена;1;1;1;1;1;;0;0;0;0;0;0;1;0;1;0;0;77;77;0;0;0;0;0;0;0
9;1026709;2НДФЛ;Ремонт;1;0.31;мужской;0;0;Высшее/Второе высшее/Ученая степень;менеджер среднего звена;>250;0;88;31;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1026729;Форма банка (без печати работодателя);Ремонт;1;0.31;женский;0;0;высшее;вспомогательный персонал;>250;0;18;50;Торговля;ООО;женат / замужем;1;0;0;0;0;0;0;0;0;0;0.3333333333;2;4;78;6;2;2;8;85;0;0;0;0;0;0;0
9;1026749;Свободная форма с печатью работодателя;Покупка автомобиля;1;0.45;женский;1;0;высшее;специалист;>250;1;8;27;Торговля;ООО;женат / замужем;1;1;1;1;1;0;1;1;0;0;0.3333333333;1;2;51;3;1;1;5;72;0;0;0;0;0;0;0
9;1026769;Поступление зарплаты на счет;Покупка недвижимости/ строительство;1;0.59;женский;0;0;среднее-специальное;специалист;>250;0;19;53;Торговля;ООО;холост / не замужем;1;1;1;1;1;0.0487804878;0;0;0;0;0.3333333333;2;4;78;6;2;0;6;73;1;1;0;0;1;0;0
9;1026789;Поступление зарплаты на счет;Ремонт;1;0.35;женский;0;0;высшее;менеджер среднего звена;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1026809;Форма банка (без печати работодателя);Покупка автомобиля;0;0.42;мужской;1;0;высшее;специалист;>250;0;78;57;Другое;ОАО;гражданский брак;1;1;1;1;1;0;0;0;0;0;0.8;4;1;127;5;0;0;8;64;0;0;0;0;0;0;0
9;1026829;2НДФЛ;Ремонт;0;0.25;мужской;0;0;высшее;менеджер среднего звена;>250;3;43;28;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1026849;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.34;мужской;0;0;среднее-специальное;рабочий;>250;0;67;59;Государственная служба;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1026869;Поступление зарплаты на счет;Ремонт;1;0.33;мужской;1;0;среднее-специальное;специалист;>250;0;192;47;Торговля;ОАО;холост / не замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
9;1026889;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.32;мужской;0;0;высшее;рабочий;>250;0;35;26;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1026909;Свободная форма с печатью работодателя;Ремонт;1;0.62;мужской;0;0;высшее;вспомогательный персонал;>250;3;81;40;Торговля;ЗАО;холост / не замужем;8;7;2;2;1;0;1;4;2;1;0.6363636364;7;4;80;11;4;0;1;35;0;0;0;0;0;0;0
9;1026929;Поступление зарплаты на счет;Ремонт;1;0.47;мужской;0;0;высшее;рабочий;>250;1;27;28;Торговля;ООО;женат / замужем;2;2;2;0;0;0;0;1;1;0;0.2857142857;2;5;67;7;0;3;0;27;0;0;0;0;0;0;0
9;1026949;Поступление зарплаты на счет;Покупка автомобиля;1;0.44;мужской;0;0;незаконченное высшее;специалист;>250;0;28;23;Другое;ЗАО;холост / не замужем;1;1;1;1;1;;;;;;;;;;;;;;;;;;;;;
9;1026969;Поступление зарплаты на счет;Покупка бытовой техники;1;0.48;женский;0;0;высшее;вспомогательный персонал;>250;0;19;55;Торговля;ООО;холост / не замужем;3;1;1;1;1;0;0;1;1;0;0.5;2;2;18;4;1;0;2;15;0;0;0;0;0;0;0
9;1026989;Поступление зарплаты на счет;Ремонт;0;0.27;мужской;0;0;среднее-специальное;специалист;>250;0;62;27;Торговля;ЗАО;холост / не замужем;0;0;0;0;0;0;0;0;0;0;0;0;2;40;2;0;2;43;43;0;0;0;0;0;0;0
9;1027009;Форма банка (без печати работодателя);Покупка автомобиля;1;0.49;мужской;1;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;72;37;Другое;ЗАО;женат / замужем;2;1;1;0;0;0.0235294118;1;2;1;0;0.6666666667;6;3;83;9;3;0;2;54;1;0;0;0;0;0;0
9;1027029;Поступление зарплаты на счет;Ремонт;1;0.25;мужской;0;0;высшее;специалист;>250;1;66;45;Информационные технологии;ООО;женат / замужем;1;0;0;0;0;0;1;0;0;0;0.5;1;1;38;2;1;0;11;58;0;0;0;0;0;0;0
9;1027049;;Ремонт;0;;женский;0;0;высшее;другое;;0;29;26;Финансы;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1027069;Форма банка (без печати работодателя);Покупка автомобиля;1;0.24;мужской;1;0;высшее;рабочий;>250;0;19;28;Торговля;ООО;женат / замужем;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1027089;Форма банка (без печати работодателя);Ремонт;1;0.24;женский;0;0;высшее;менеджер по продажам;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1027109;Форма банка (без печати работодателя);Покупка автомобиля;1;0.37;мужской;0;0;высшее;специалист;>250;0;76;32;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1027129;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.44;мужской;0;0;среднее-специальное;вспомогательный персонал;< 50;0;117;53;Производство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1027149;Поступление зарплаты на счет;Покупка автомобиля;0;0.4;женский;0;0;высшее;специалист;>250;0;16;27;Другое;ЗАО;повторный брак;0;0;0;0;0;0.421875;1;0;0;0;0.5;3;3;74;6;1;0;42;96;1;1;1;0;1;1;1
9;1027169;2НДФЛ;Ремонт;1;0.53;мужской;3;0;Высшее/Второе высшее/Ученая степень;специалист;>250;0;93;42;Информационные технологии;ОАО;женат / замужем;2;2;2;2;2;0.3945578231;0;0;0;0;0.25;1;3;89;4;1;0;59;85;1;0;0;0;0;0;0
9;1027189;Форма банка (без печати работодателя);Ремонт;1;0.49;женский;0;0;высшее;менеджер среднего звена;< 50;0;139;43;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1027209;Поступление зарплаты на счет;Покупка бытовой техники;1;0.18;женский;2;0;высшее;менеджер среднего звена;>250;0;196;47;Строительство;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1027229;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;1;0.49;мужской;0;0;высшее;специалист;>=150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1027249;Поступление зарплаты на счет;Ремонт;0;0.31;женский;1;0;второе высшее;специалист;>250;0;7;33;Туризм;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1027269;Поступление зарплаты на счет;Покупка автомобиля;0;0.41;мужской;0;0;среднее-специальное;вспомогательный персонал;>250;0;9;23;Торговля;ООО;холост / не замужем;1;1;1;1;1;0;0;0;0;0;1;1;0;9;1;1;0;9;9;0;0;0;0;0;0;0
9;1027289;Форма банка (без печати работодателя);Покупка недвижимости/ строительство;0;0.29;женский;2;0;высшее;менеджер среднего звена;>250;0;59;35;Другое;ООО;разведен / разведена;1;0;0;0;0;0.0094339623;0;0;0;0;0.1666666667;1;5;105;6;1;1;15;94;1;0;0;0;0;0;0
9;1027309;Поступление зарплаты на счет;Ремонт;1;0.43;мужской;0;0;высшее;специалист;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9;1027329;Поступление зарплаты на счет;Покупка мебели;1;0.45;мужской;0;0;среднее;вспомогательный персонал;>250;0;104;48;Торговля;ООО;женат / замужем;0;0;0;0;0;0;0;0;0;0;0.3333333333;1;2;32;3;0;2;6;47;0;0;0;0;0;0;0
9;1027349;Поступление зарплаты на счет;Ремонт;1;0.47;мужской;1;0;высшее;вспомогательный персонал;>250;1;19;30;Торговля;ООО;женат / замужем;6;4;2;1;1;0.1379310345;0;0;0;0;0.25;3;9;125;12;1;0;6;86;1;1;0;0;0;0;0
9;1027369;Поступление зарплаты на счет;Покупка земли;0;0.24;мужской;1;0;среднее-специальное;вспомогательный персонал;>=50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
